image_id,site,path,img_lat,img_lon,cand,cand_lat,cand_lon,fam,d_km,band,truth,arm,cont
2026854387467094,edinburgh_greyfriars,streetview\edinburgh_greyfriars\2026854387467094.jpg,55.945147596676,-3.1927957332816,Easter Road,55.961666666,-3.165555555,3.0,2.5,1.5-3.0km,no,main,EU
2026854387467094,edinburgh_greyfriars,streetview\edinburgh_greyfriars\2026854387467094.jpg,55.945147596676,-3.1927957332816,Leith Central railway station,55.9703,-3.1716,2.0,3.0924,3.0-6.0km,no,main,EU
2026854387467094,edinburgh_greyfriars,streetview\edinburgh_greyfriars\2026854387467094.jpg,55.945147596676,-3.1927957332816,Brunstane railway station,55.9419,-3.1007,3.0,5.7462,3.0-6.0km,no,main,EU
730005887692629,edinburgh_museum,streetview\edinburgh_museum\730005887692629.jpg,55.951516373152,-3.1841140994019,John Knox House,55.950594444,-3.185072222,2.0,0.1186,signal,yes,main,EU
730005887692629,edinburgh_museum,streetview\edinburgh_museum\730005887692629.jpg,55.951516373152,-3.1841140994019,Royal Mile,55.950555555,-3.185555555,5.0,0.1395,signal,yes,main,EU
730005887692629,edinburgh_museum,streetview\edinburgh_museum\730005887692629.jpg,55.951516373152,-3.1841140994019,Old Calton Burial Ground,55.9535,-3.18599,2.0,0.2496,0.15-0.3km,no,main,EU
730005887692629,edinburgh_museum,streetview\edinburgh_museum\730005887692629.jpg,55.951516373152,-3.1841140994019,St Andrew's House,55.9535,-3.184,3.0,0.2207,0.15-0.3km,no,main,EU
730005887692629,edinburgh_museum,streetview\edinburgh_museum\730005887692629.jpg,55.951516373152,-3.1841140994019,Cowgate,55.9486,-3.18833,3.0,0.4172,0.3-0.7km,no,main,EU
730005887692629,edinburgh_museum,streetview\edinburgh_museum\730005887692629.jpg,55.951516373152,-3.1841140994019,National Archives of Scotland,55.953751,-3.189296,2.0,0.4072,0.3-0.7km,no,main,EU
730005887692629,edinburgh_museum,streetview\edinburgh_museum\730005887692629.jpg,55.951516373152,-3.1841140994019,Greyfriars Kirkyard,55.947,-3.19272,3.0,0.7344,0.7-1.5km,no,main,EU
730005887692629,edinburgh_museum,streetview\edinburgh_museum\730005887692629.jpg,55.951516373152,-3.1841140994019,Bute House,55.9526,-3.20806,2.0,1.4957,0.7-1.5km,no,main,EU
730005887692629,edinburgh_museum,streetview\edinburgh_museum\730005887692629.jpg,55.951516373152,-3.1841140994019,Merchiston,55.9365,-3.2095,3.0,2.2993,1.5-3.0km,no,main,EU
730005887692629,edinburgh_museum,streetview\edinburgh_museum\730005887692629.jpg,55.951516373152,-3.1841140994019,Modern Two,55.9518,-3.2242,3.0,2.4958,1.5-3.0km,no,main,EU
730005887692629,edinburgh_museum,streetview\edinburgh_museum\730005887692629.jpg,55.951516373152,-3.1841140994019,Fairmilehead,55.9012,-3.20335,3.0,5.7218,3.0-6.0km,no,main,EU
730005887692629,edinburgh_museum,streetview\edinburgh_museum\730005887692629.jpg,55.951516373152,-3.1841140994019,Liberton,55.9144,-3.16188,3.0,4.3533,3.0-6.0km,no,main,EU
1034940767034025,hanoi_botanic,streetview\hanoi_botanic\1034940767034025.jpg,21.041815851132,105.83438834616,Chu Văn An High School,21.043251,105.833445,2.0,0.1872,0.15-0.3km,no,main,AS
1034940767034025,hanoi_botanic,streetview\hanoi_botanic\1034940767034025.jpg,21.041815851132,105.83438834616,Quán Thánh Temple,21.043113,105.836508,4.0,0.263,0.15-0.3km,no,main,AS
1034940767034025,hanoi_botanic,streetview\hanoi_botanic\1034940767034025.jpg,21.041815851132,105.83438834616,Hanoi Botanic Garden,21.040556,105.831667,3.0,0.3153,0.3-0.7km,no,main,AS
1034940767034025,hanoi_botanic,streetview\hanoi_botanic\1034940767034025.jpg,21.041815851132,105.83438834616,Cửa Bắc Church,21.041368,105.840708,3.0,0.6577,0.3-0.7km,no,main,AS
1034940767034025,hanoi_botanic,streetview\hanoi_botanic\1034940767034025.jpg,21.041815851132,105.83438834616,Hanoi Ceramic Mosaic Mural,21.045356,105.845973,3.0,1.265,0.7-1.5km,no,main,AS
1034940767034025,hanoi_botanic,streetview\hanoi_botanic\1034940767034025.jpg,21.041815851132,105.83438834616,Hàng Mã Street,21.0366,105.8477,4.0,1.4983,0.7-1.5km,no,main,AS
1034940767034025,hanoi_botanic,streetview\hanoi_botanic\1034940767034025.jpg,21.041815851132,105.83438834616,"Hồng Hà, Hanoi",21.055808,105.843471,2.0,1.8191,1.5-3.0km,no,main,AS
1034940767034025,hanoi_botanic,streetview\hanoi_botanic\1034940767034025.jpg,21.041815851132,105.83438834616,Long Biên station,21.039722,105.850278,4.0,1.6654,1.5-3.0km,no,main,AS
1034940767034025,hanoi_botanic,streetview\hanoi_botanic\1034940767034025.jpg,21.041815851132,105.83438834616,Bạch Mai,21.000833333,105.850555555,4.0,4.8562,3.0-6.0km,no,main,AS
1034940767034025,hanoi_botanic,streetview\hanoi_botanic\1034940767034025.jpg,21.041815851132,105.83438834616,Thong Nhat Park,21.015762,105.844818,4.0,3.0927,3.0-6.0km,no,main,AS
1032004085228168,hanoi_college,streetview\hanoi_college\1032004085228168.jpg,21.022673971713,105.84143871625,Grand Palais (Hanoi),21.02256,105.84418,3.0,0.2848,0.15-0.3km,no,main,AS
1032004085228168,hanoi_college,streetview\hanoi_college\1032004085228168.jpg,21.022673971713,105.84143871625,Hanoi,21.0245,105.84117,4.0,0.205,0.15-0.3km,no,main,AS
1032004085228168,hanoi_college,streetview\hanoi_college\1032004085228168.jpg,21.022673971713,105.84143871625,Văn Miếu station,21.0266566,105.8365412,4.0,0.6742,0.3-0.7km,no,main,AS
1032004085228168,hanoi_college,streetview\hanoi_college\1032004085228168.jpg,21.022673971713,105.84143871625,Thiền Quang Lake,21.018427777,105.845544444,3.0,0.636,0.3-0.7km,no,main,AS
1032004085228168,hanoi_college,streetview\hanoi_college\1032004085228168.jpg,21.022673971713,105.84143871625,Chí Linh Park,21.027476,105.854363,2.0,1.4438,0.7-1.5km,no,main,AS
1032004085228168,hanoi_college,streetview\hanoi_college\1032004085228168.jpg,21.022673971713,105.84143871625,Hàng Bột,21.02333333,105.8286111,3.0,1.3334,0.7-1.5km,no,main,AS
1032004085228168,hanoi_college,streetview\hanoi_college\1032004085228168.jpg,21.022673971713,105.84143871625,Long Biên station,21.039722,105.850278,4.0,2.106,1.5-3.0km,no,main,AS
1032004085228168,hanoi_college,streetview\hanoi_college\1032004085228168.jpg,21.022673971713,105.84143871625,National Assembly Building of Vietnam,21.037222222,105.8375,3.0,1.6685,1.5-3.0km,no,main,AS
1032004085228168,hanoi_college,streetview\hanoi_college\1032004085228168.jpg,21.022673971713,105.84143871625,VNU University of Science,20.9959,105.808,3.0,4.5729,3.0-6.0km,no,main,AS
1032004085228168,hanoi_college,streetview\hanoi_college\1032004085228168.jpg,21.022673971713,105.84143871625,Thuong Dinh station,20.9975,105.812222222,4.0,4.1271,3.0-6.0km,no,main,AS
1390432642176100,hanoi_well,streetview\hanoi_well\1390432642176100.jpg,21.0304293,105.8374228,Vietnam National Museum of Fine Arts,21.030556,105.836944,4.0,0.0517,signal,yes,main,AS
1390432642176100,hanoi_well,streetview\hanoi_well\1390432642176100.jpg,21.0304293,105.8374228,Lenin Park (Hanoi),21.031685,105.839415,4.0,0.2495,0.15-0.3km,no,main,AS
1390432642176100,hanoi_well,streetview\hanoi_well\1390432642176100.jpg,21.0304293,105.8374228,Saint Paul Hospital,21.031603,105.835127,3.0,0.2717,0.15-0.3km,no,main,AS
1390432642176100,hanoi_well,streetview\hanoi_well\1390432642176100.jpg,21.0304293,105.8374228,Hanoi Train Street,21.029478,105.843149,5.0,0.6037,0.3-0.7km,no,main,AS
1390432642176100,hanoi_well,streetview\hanoi_well\1390432642176100.jpg,21.0304293,105.8374228,Cửa Nam,21.02611111,105.8408333,3.0,0.5965,0.3-0.7km,no,main,AS
1390432642176100,hanoi_well,streetview\hanoi_well\1390432642176100.jpg,21.0304293,105.8374228,Quán Thánh Temple,21.043113,105.836508,4.0,1.4136,0.7-1.5km,no,main,AS
1390432642176100,hanoi_well,streetview\hanoi_well\1390432642176100.jpg,21.0304293,105.8374228,"Presidential Palace, Hanoi",21.039444444,105.834444444,5.0,1.049,0.7-1.5km,no,main,AS
1390432642176100,hanoi_well,streetview\hanoi_well\1390432642176100.jpg,21.0304293,105.8374228,Vietnam National Museum of History,21.024722222,105.859722222,4.0,2.3999,1.5-3.0km,no,main,AS
1390432642176100,hanoi_well,streetview\hanoi_well\1390432642176100.jpg,21.0304293,105.8374228,Trấn Quốc Pagoda,21.0479,105.837,5.0,1.9431,1.5-3.0km,no,main,AS
1390432642176100,hanoi_well,streetview\hanoi_well\1390432642176100.jpg,21.0304293,105.8374228,Vĩnh Tuy Bridge,21.0044,105.876,4.0,4.9407,3.0-6.0km,no,main,AS
1390432642176100,hanoi_well,streetview\hanoi_well\1390432642176100.jpg,21.0304293,105.8374228,West Lake,21.055,105.82,4.0,3.2763,3.0-6.0km,no,main,AS
484105032839269,hongkong_fortress,streetview\hongkong_fortress\484105032839269.jpg,22.290655675314,114.19441047292,Fortress Hill station,22.2881,114.1936,5.0,0.2962,0.15-0.3km,no,main,AS
484105032839269,hongkong_fortress,streetview\hongkong_fortress\484105032839269.jpg,22.290655675314,114.19441047292,North Point,22.287111111,114.191666666,5.0,0.4848,0.3-0.7km,no,main,AS
484105032839269,hongkong_fortress,streetview\hongkong_fortress\484105032839269.jpg,22.290655675314,114.19441047292,North Point station,22.2909,114.2007,4.0,0.6477,0.3-0.7km,no,main,AS
484105032839269,hongkong_fortress,streetview\hongkong_fortress\484105032839269.jpg,22.290655675314,114.19441047292,ICAC Headquarters,22.292972,114.205583,3.0,1.178,0.7-1.5km,no,main,AS
484105032839269,hongkong_fortress,streetview\hongkong_fortress\484105032839269.jpg,22.290655675314,114.19441047292,Tin Hau station,22.2827,114.1917,5.0,0.9275,0.7-1.5km,no,main,AS
484105032839269,hongkong_fortress,streetview\hongkong_fortress\484105032839269.jpg,22.290655675314,114.19441047292,The Peninsula Hong Kong,22.295291666,114.171530555,5.0,2.4098,1.5-3.0km,no,main,AS
484105032839269,hongkong_fortress,streetview\hongkong_fortress\484105032839269.jpg,22.290655675314,114.19441047292,Hong Kong Museum of Art,22.293547222,114.172025,5.0,2.3255,1.5-3.0km,no,main,AS
484105032839269,hongkong_fortress,streetview\hongkong_fortress\484105032839269.jpg,22.290655675314,114.19441047292,Dr Sun Yat-sen Museum,22.282,114.151,4.0,4.569,3.0-6.0km,no,main,AS
484105032839269,hongkong_fortress,streetview\hongkong_fortress\484105032839269.jpg,22.290655675314,114.19441047292,Ocean Park station,22.2486,114.174,5.0,5.1264,3.0-6.0km,no,main,AS
3051252728424529,hongkong_sai,streetview\hongkong_sai\3051252728424529.jpg,22.28438193735,114.14425215812,Tung Wah Hospital,22.2852,114.147,3.0,0.297,0.15-0.3km,no,main,AS
3051252728424529,hongkong_sai,streetview\hongkong_sai\3051252728424529.jpg,22.28438193735,114.14425215812,Sai Ying Pun station,22.2856,114.143,5.0,0.1869,0.15-0.3km,no,main,AS
3051252728424529,hongkong_sai,streetview\hongkong_sai\3051252728424529.jpg,22.28438193735,114.14425215812,University of Hong Kong,22.284166666,114.137777777,5.0,0.6666,0.3-0.7km,no,main,AS
3051252728424529,hongkong_sai,streetview\hongkong_sai\3051252728424529.jpg,22.28438193735,114.14425215812,Ohel Leah Synagogue,22.281861111,114.148833333,3.0,0.5484,0.3-0.7km,no,main,AS
3051252728424529,hongkong_sai,streetview\hongkong_sai\3051252728424529.jpg,22.28438193735,114.14425215812,Central station,22.282171252,114.157825305,5.0,1.418,0.7-1.5km,no,main,AS
3051252728424529,hongkong_sai,streetview\hongkong_sai\3051252728424529.jpg,22.28438193735,114.14425215812,Hong Kong station,22.2848,114.158,5.0,1.4153,0.7-1.5km,no,main,AS
3051252728424529,hongkong_sai,streetview\hongkong_sai\3051252728424529.jpg,22.28438193735,114.14425215812,Peak Tower,22.2715,114.15,5.0,1.5497,1.5-3.0km,no,main,AS
3051252728424529,hongkong_sai,streetview\hongkong_sai\3051252728424529.jpg,22.28438193735,114.14425215812,West Kowloon Cultural District,22.3051,114.162,4.0,2.9396,1.5-3.0km,no,main,AS
3051252728424529,hongkong_sai,streetview\hongkong_sai\3051252728424529.jpg,22.28438193735,114.14425215812,Wong Chuk Hang,22.2482,114.168,3.0,4.7073,3.0-6.0km,no,main,AS
3051252728424529,hongkong_sai,streetview\hongkong_sai\3051252728424529.jpg,22.28438193735,114.14425215812,Braemar Hill,22.2843,114.2,3.0,5.7359,3.0-6.0km,no,main,AS
478301073396612,hongkong_statue,streetview\hongkong_statue\478301073396612.jpg,22.28263952232,114.15977643699,Statue Square,22.28165,114.16004,5.0,0.1133,signal,yes,main,AS
478301073396612,hongkong_statue,streetview\hongkong_statue\478301073396612.jpg,22.28263952232,114.15977643699,"The Cenotaph, Hong Kong",22.28163185,114.1605753,3.0,0.139,signal,yes,main,AS
478301073396612,hongkong_statue,streetview\hongkong_statue\478301073396612.jpg,22.28263952232,114.15977643699,"Mandarin Oriental, Hong Kong",22.2821,114.159,4.0,0.0999,signal,yes,main,AS
478301073396612,hongkong_statue,streetview\hongkong_statue\478301073396612.jpg,22.28263952232,114.15977643699,Edinburgh Place,22.283142127,114.160547554,3.0,0.097,signal,yes,main,AS
478301073396612,hongkong_statue,streetview\hongkong_statue\478301073396612.jpg,22.28263952232,114.15977643699,Jardine House,22.283055555,114.158888888,4.0,0.1024,signal,yes,main,AS
478301073396612,hongkong_statue,streetview\hongkong_statue\478301073396612.jpg,22.28263952232,114.15977643699,"General Post Office, Hong Kong",22.28341667,114.15958611,3.0,0.0886,signal,yes,main,AS
478301073396612,hongkong_statue,streetview\hongkong_statue\478301073396612.jpg,22.28263952232,114.15977643699,Court of Final Appeal Building,22.28082,114.16034,3.0,0.2105,0.15-0.3km,no,main,AS
478301073396612,hongkong_statue,streetview\hongkong_statue\478301073396612.jpg,22.28263952232,114.15977643699,Bank of China Building,22.2802,114.16013,2.0,0.2737,0.15-0.3km,no,main,AS
478301073396612,hongkong_statue,streetview\hongkong_statue\478301073396612.jpg,22.28263952232,114.15977643699,Hong Kong Maritime Museum,22.286388888,114.161944444,3.0,0.4728,0.3-0.7km,no,main,AS
478301073396612,hongkong_statue,streetview\hongkong_statue\478301073396612.jpg,22.28263952232,114.15977643699,The Center,22.284722222,114.154444444,4.0,0.5955,0.3-0.7km,no,main,AS
478301073396612,hongkong_statue,streetview\hongkong_statue\478301073396612.jpg,22.28263952232,114.15977643699,Jamia Mosque,22.2802,114.152,2.0,0.8449,0.7-1.5km,no,main,AS
478301073396612,hongkong_statue,streetview\hongkong_statue\478301073396612.jpg,22.28263952232,114.15977643699,Ohel Leah Synagogue,22.281861111,114.148833333,3.0,1.1293,0.7-1.5km,no,main,AS
478301073396612,hongkong_statue,streetview\hongkong_statue\478301073396612.jpg,22.28263952232,114.15977643699,Mid-Levels,22.28262,114.14261,4.0,1.7663,1.5-3.0km,no,main,AS
478301073396612,hongkong_statue,streetview\hongkong_statue\478301073396612.jpg,22.28263952232,114.15977643699,Hopewell Centre (Hong Kong),22.2745,114.172,3.0,1.5495,1.5-3.0km,no,main,AS
478301073396612,hongkong_statue,streetview\hongkong_statue\478301073396612.jpg,22.28263952232,114.15977643699,Kai Tak Airport,22.317883333,114.202108333,3.0,5.8587,3.0-6.0km,no,main,AS
478301073396612,hongkong_statue,streetview\hongkong_statue\478301073396612.jpg,22.28263952232,114.15977643699,Quarry Bay,22.2831,114.213,4.0,5.4765,3.0-6.0km,no,main,AS
473324287286295,lima_alejandro,streetview\lima_alejandro\473324287286295.jpg,-12.068210178345,-77.025573854627,Alejandro Villanueva Stadium,-12.068542,-77.022886,4.0,0.2946,0.15-0.3km,no,main,SA
473324287286295,lima_alejandro,streetview\lima_alejandro\473324287286295.jpg,-12.068210178345,-77.025573854627,Plaza Manco Cápac,-12.0639183,-77.0300234,3.0,0.6796,0.3-0.7km,no,main,SA
473324287286295,lima_alejandro,streetview\lima_alejandro\473324287286295.jpg,-12.068210178345,-77.025573854627,Technological University of Peru,-12.064799,-77.036626,4.0,1.2602,0.7-1.5km,no,main,SA
473324287286295,lima_alejandro,streetview\lima_alejandro\473324287286295.jpg,-12.068210178345,-77.025573854627,Church of Saint Catherine of Siena,-12.055555555,-77.026111111,3.0,1.4083,0.7-1.5km,no,main,SA
473324287286295,lima_alejandro,streetview\lima_alejandro\473324287286295.jpg,-12.068210178345,-77.025573854627,The Westin Lima Hotel & Convention Center,-12.09158783,-77.02456483,4.0,2.6018,1.5-3.0km,no,main,SA
473324287286295,lima_alejandro,streetview\lima_alejandro\473324287286295.jpg,-12.068210178345,-77.025573854627,Plazuela del Teatro,-12.04703,-77.03419,3.0,2.5347,1.5-3.0km,no,main,SA
473324287286295,lima_alejandro,streetview\lima_alejandro\473324287286295.jpg,-12.068210178345,-77.025573854627,Plaza Ramón Castilla,-12.043361111,-77.043027777,3.0,3.3522,3.0-6.0km,no,main,SA
473324287286295,lima_alejandro,streetview\lima_alejandro\473324287286295.jpg,-12.068210178345,-77.025573854627,Sharon Synagogue,-12.093467017,-77.050086398,2.0,3.8718,3.0-6.0km,no,main,SA
842041836690620,lima_equestrian,streetview\lima_equestrian\842041836690620.jpg,-12.049777700835,-77.027808493754,National Library of Peru,-12.0502,-77.0281,4.0,0.0567,signal,yes,main,SA
842041836690620,lima_equestrian,streetview\lima_equestrian\842041836690620.jpg,-12.049777700835,-77.027808493754,"Basilica and Convent of San Pedro, Lima",-12.049155,-77.029008,4.0,0.1477,signal,yes,main,SA
842041836690620,lima_equestrian,streetview\lima_equestrian\842041836690620.jpg,-12.049777700835,-77.027808493754,"Chinese Arch, Lima",-12.05093,-77.02582,5.0,0.2513,0.15-0.3km,no,main,SA
842041836690620,lima_equestrian,streetview\lima_equestrian\842041836690620.jpg,-12.049777700835,-77.027808493754,Jirón Azángaro,-12.0474958,-77.0280784,3.0,0.2554,0.15-0.3km,no,main,SA
842041836690620,lima_equestrian,streetview\lima_equestrian\842041836690620.jpg,-12.049777700835,-77.027808493754,Church of Saint Catherine of Siena,-12.055555555,-77.026111111,3.0,0.6685,0.3-0.7km,no,main,SA
842041836690620,lima_equestrian,streetview\lima_equestrian\842041836690620.jpg,-12.049777700835,-77.027808493754,Jirón Huancavelica,-12.0476875,-77.033236,3.0,0.6343,0.3-0.7km,no,main,SA
842041836690620,lima_equestrian,streetview\lima_equestrian\842041836690620.jpg,-12.049777700835,-77.027808493754,Sheraton Lima Historic Center,-12.0574,-77.037,5.0,1.3105,0.7-1.5km,no,main,SA
842041836690620,lima_equestrian,streetview\lima_equestrian\842041836690620.jpg,-12.049777700835,-77.027808493754,Gran Hotel Bolívar,-12.0508,-77.0354,4.0,0.8333,0.7-1.5km,no,main,SA
842041836690620,lima_equestrian,streetview\lima_equestrian\842041836690620.jpg,-12.049777700835,-77.027808493754,National Institute of Child Health,-12.064718,-77.046181,3.0,2.5983,1.5-3.0km,no,main,SA
842041836690620,lima_equestrian,streetview\lima_equestrian\842041836690620.jpg,-12.049777700835,-77.027808493754,Park of the Reserve,-12.07083333,-77.03333333,5.0,2.4171,1.5-3.0km,no,main,SA
842041836690620,lima_equestrian,streetview\lima_equestrian\842041836690620.jpg,-12.049777700835,-77.027808493754,Plaza de la Bandera,-12.06747,-77.06121,4.0,4.1307,3.0-6.0km,no,main,SA
842041836690620,lima_equestrian,streetview\lima_equestrian\842041836690620.jpg,-12.049777700835,-77.027808493754,"Museum of Natural History, Lima",-12.077436,-77.037334,4.0,3.2452,3.0-6.0km,no,main,SA
127288426707682,lima_estadio,streetview\lima_estadio\127288426707682.jpg,-12.064595214443,-77.036225532378,Metropolitan Museum of Lima,-12.063583333,-77.036916666,5.0,0.1353,signal,yes,main,SA
127288426707682,lima_estadio,streetview\lima_estadio\127288426707682.jpg,-12.064595214443,-77.036225532378,Great Clock of Lima,-12.06407,-77.0383,3.0,0.233,0.15-0.3km,no,main,SA
127288426707682,lima_estadio,streetview\lima_estadio\127288426707682.jpg,-12.064595214443,-77.036225532378,Plaza Grau,-12.059722222,-77.035555555,5.0,0.5467,0.3-0.7km,no,main,SA
127288426707682,lima_estadio,streetview\lima_estadio\127288426707682.jpg,-12.064595214443,-77.036225532378,Lima Art Museum,-12.060445694,-77.036969611,5.0,0.4684,0.3-0.7km,no,main,SA
127288426707682,lima_estadio,streetview\lima_estadio\127288426707682.jpg,-12.064595214443,-77.036225532378,Las llamas,-12.056694444,-77.035916666,4.0,0.8792,0.7-1.5km,no,main,SA
127288426707682,lima_estadio,streetview\lima_estadio\127288426707682.jpg,-12.064595214443,-77.036225532378,Plaza Bolognesi,-12.06027778,-77.04138889,5.0,0.7387,0.7-1.5km,no,main,SA
127288426707682,lima_estadio,streetview\lima_estadio\127288426707682.jpg,-12.064595214443,-77.036225532378,"Basilica and Convent of San Francisco, Lima",-12.045497222,-77.027394444,4.0,2.3306,1.5-3.0km,no,main,SA
127288426707682,lima_estadio,streetview\lima_estadio\127288426707682.jpg,-12.064595214443,-77.036225532378,Desamparados station,-12.04435833,-77.02860833,4.0,2.3979,1.5-3.0km,no,main,SA
127288426707682,lima_estadio,streetview\lima_estadio\127288426707682.jpg,-12.064595214443,-77.036225532378,The Westin Lima Hotel & Convention Center,-12.09158783,-77.02456483,4.0,3.2583,3.0-6.0km,no,main,SA
127288426707682,lima_estadio,streetview\lima_estadio\127288426707682.jpg,-12.064595214443,-77.036225532378,Parque El Olivar,-12.10085,-77.0348,5.0,4.0343,3.0-6.0km,no,main,SA
1791686157672160,lisbon_cais,streetview\lisbon_cais\1791686157672160.jpg,38.706394880236,-9.1460180511052,Cais do Sodré Station,38.70613,-9.14508,5.0,0.0866,signal,yes,main,EU
1791686157672160,lisbon_cais,streetview\lisbon_cais\1791686157672160.jpg,38.706394880236,-9.1460180511052,Ascensor da Bica,38.708704,-9.146783,5.0,0.2652,0.15-0.3km,no,main,EU
1791686157672160,lisbon_cais,streetview\lisbon_cais\1791686157672160.jpg,38.706394880236,-9.1460180511052,Cais do Sodré railway station,38.70596,-9.14431,5.0,0.1559,0.15-0.3km,no,main,EU
1791686157672160,lisbon_cais,streetview\lisbon_cais\1791686157672160.jpg,38.706394880236,-9.1460180511052,Café A Brasileira,38.710692,-9.142047,4.0,0.5891,0.3-0.7km,no,main,EU
1791686157672160,lisbon_cais,streetview\lisbon_cais\1791686157672160.jpg,38.706394880236,-9.1460180511052,Lisbon,38.708042,-9.139016,5.0,0.6346,0.3-0.7km,no,main,EU
1791686157672160,lisbon_cais,streetview\lisbon_cais\1791686157672160.jpg,38.706394880236,-9.1460180511052,Bairro Alto,38.713746,-9.145193,5.0,0.8205,0.7-1.5km,no,main,EU
1791686157672160,lisbon_cais,streetview\lisbon_cais\1791686157672160.jpg,38.706394880236,-9.1460180511052,Rossio Square,38.713888888,-9.139444444,5.0,1.0098,0.7-1.5km,no,main,EU
1791686157672160,lisbon_cais,streetview\lisbon_cais\1791686157672160.jpg,38.706394880236,-9.1460180511052,Santa Engrácia Church,38.719166666,-9.119722222,4.0,2.6874,1.5-3.0km,no,main,EU
1791686157672160,lisbon_cais,streetview\lisbon_cais\1791686157672160.jpg,38.706394880236,-9.1460180511052,Picoas Station,38.73102,-9.14653,4.0,2.7385,1.5-3.0km,no,main,EU
1791686157672160,lisbon_cais,streetview\lisbon_cais\1791686157672160.jpg,38.706394880236,-9.1460180511052,Sete Rios railway station,38.740252,-9.166675,4.0,4.1695,3.0-6.0km,no,main,EU
1791686157672160,lisbon_cais,streetview\lisbon_cais\1791686157672160.jpg,38.706394880236,-9.1460180511052,NOVA University of Lisbon,38.7336,-9.16028,4.0,3.2683,3.0-6.0km,no,main,EU
806328096958216,lisbon_edward,streetview\lisbon_edward\806328096958216.jpg,38.73015913259,-9.1553444375198,Estufa Fria,38.7293,-9.1555,2.0,0.0965,signal,yes,main,EU
806328096958216,lisbon_edward,streetview\lisbon_edward\806328096958216.jpg,38.73015913259,-9.1553444375198,São Sebastião Station,38.73439,-9.15386,4.0,0.4878,0.3-0.7km,no,main,EU
806328096958216,lisbon_edward,streetview\lisbon_edward\806328096958216.jpg,38.73015913259,-9.1553444375198,Parque Station,38.72944,-9.15,4.0,0.4704,0.3-0.7km,no,main,EU
806328096958216,lisbon_edward,streetview\lisbon_edward\806328096958216.jpg,38.73015913259,-9.1553444375198,Águas Livres Aqueduct,38.72666667,-9.16666667,3.0,1.0561,0.7-1.5km,no,main,EU
806328096958216,lisbon_edward,streetview\lisbon_edward\806328096958216.jpg,38.73015913259,-9.1553444375198,Lisbon Synagogue,38.7203,-9.1532,2.0,1.112,0.7-1.5km,no,main,EU
806328096958216,lisbon_edward,streetview\lisbon_edward\806328096958216.jpg,38.73015913259,-9.1553444375198,Palace of the Marquises of Fronteira,38.74005833,-9.18023611,2.0,2.4234,1.5-3.0km,no,main,EU
806328096958216,lisbon_edward,streetview\lisbon_edward\806328096958216.jpg,38.73015913259,-9.1553444375198,Lisbon Academy of Sciences,38.713152,-9.149664,3.0,1.9543,1.5-3.0km,no,main,EU
806328096958216,lisbon_edward,streetview\lisbon_edward\806328096958216.jpg,38.73015913259,-9.1553444375198,Lumiar Station,38.772822,-9.159701,3.0,4.7589,3.0-6.0km,no,main,EU
806328096958216,lisbon_edward,streetview\lisbon_edward\806328096958216.jpg,38.73015913259,-9.1553444375198,Carnide,38.760833333,-9.183611111,3.0,4.2004,3.0-6.0km,no,main,EU
2856142347994065,lisbon_martim,streetview\lisbon_martim\2856142347994065.jpg,38.715554781296,-9.1358873724005,Martim Moniz Station,38.716812,-9.135749,4.0,0.1403,signal,yes,main,EU
2856142347994065,lisbon_martim,streetview\lisbon_martim\2856142347994065.jpg,38.715554781296,-9.1358873724005,Santa Justa Lift,38.715555555,-9.136388888,5.0,0.0435,signal,yes,main,EU
2856142347994065,lisbon_martim,streetview\lisbon_martim\2856142347994065.jpg,38.715554781296,-9.1358873724005,Rossio Station,38.71401,-9.13799,5.0,0.2506,0.15-0.3km,no,main,EU
2856142347994065,lisbon_martim,streetview\lisbon_martim\2856142347994065.jpg,38.715554781296,-9.1358873724005,São Jorge Castle,38.71389,-9.13333,5.0,0.289,0.15-0.3km,no,main,EU
2856142347994065,lisbon_martim,streetview\lisbon_martim\2856142347994065.jpg,38.715554781296,-9.1358873724005,Rossio railway station,38.714722,-9.142222,5.0,0.5573,0.3-0.7km,no,main,EU
2856142347994065,lisbon_martim,streetview\lisbon_martim\2856142347994065.jpg,38.715554781296,-9.1358873724005,Lisbon Cathedral,38.70985,-9.132983333,5.0,0.6826,0.3-0.7km,no,main,EU
2856142347994065,lisbon_martim,streetview\lisbon_martim\2856142347994065.jpg,38.715554781296,-9.1358873724005,Anjos Station,38.7264341,-9.13500309,4.0,1.2122,0.7-1.5km,no,main,EU
2856142347994065,lisbon_martim,streetview\lisbon_martim\2856142347994065.jpg,38.715554781296,-9.1358873724005,Ascensor da Bica,38.708704,-9.146783,5.0,1.2141,0.7-1.5km,no,main,EU
2856142347994065,lisbon_martim,streetview\lisbon_martim\2856142347994065.jpg,38.715554781296,-9.1358873724005,National Museum of Ancient Art,38.7053,-9.16072,4.0,2.4378,1.5-3.0km,no,main,EU
2856142347994065,lisbon_martim,streetview\lisbon_martim\2856142347994065.jpg,38.715554781296,-9.1358873724005,Alameda Station,38.73639,-9.13389,4.0,2.3232,1.5-3.0km,no,main,EU
2856142347994065,lisbon_martim,streetview\lisbon_martim\2856142347994065.jpg,38.715554781296,-9.1358873724005,25 de Abril Bridge,38.694183,-9.178146,5.0,4.3697,3.0-6.0km,no,main,EU
