site,model,schema,lang,context,path,city,area,place,conf_area,conf_fine,error_km,resolved_level,resolved_label,hit
nyc_soho,qwen3-vl-235b,v1,en,low_15_30km_Q1586672,streetview\nyc_soho\461536428280752.jpg,New York City,Financial District / Lower Manhattan,unknown,0.85,0.85,1.832,area,Financial District,False
nyc_soho,claude-opus-5,v1,en,high_15_30km_Q125050,streetview\nyc_soho\1299604690434756.jpg,New York,Lower Manhattan / Tribeca - Canal Street approach to Manhattan Bridge,unknown,0.5,0.5,1.912,area,Lower Manhattan,False
nyc_soho,claude-opus-5,v1,en,high_15_30km_Q11253,streetview\nyc_soho\1299604690434756.jpg,New York,"Hudson Square / Tribeca, near the Holland Tunnel approach on Canal Street",unknown,0.55,0.55,0.464,area,Hudson Square,True
nyc_soho,qwen3-vl-235b,v1,en,high_30_60km_Q737484,streetview\nyc_soho\461536428280752.jpg,New York City,Midtown Manhattan,unknown,0.85,0.85,3.837,area,Midtown Manhattan,False
nyc_soho,claude-opus-5,v1,en,mid_15_30km_Q1121111,streetview\nyc_soho\1299604690434756.jpg,New York,Chelsea / West Side Highway area near the Lincoln Tunnel approach,Eleventh Avenue looking south,0.45,0.45,1.199,city,New York,False
nyc_soho,qwen3-vl-235b,v1,en,mid_30_60km_Q14289857,streetview\nyc_soho\461536428280752.jpg,New York City,Chelsea,unknown,0.85,0.85,1.199,city,New York City,False
nyc_soho,claude-opus-5,v1,en,high_15_30km_Q652452,streetview\nyc_soho\1299604690434756.jpg,New York,"Chelsea / Hudson Yards vicinity, West Side Highway approach",unknown,0.4,0.4,1.199,city,New York,False
nyc_soho,qwen3-vl-235b,v1,en,high_30_60km_Q503246,streetview\nyc_soho\461536428280752.jpg,New York City,Lincoln Center / Upper West Side,Broadway near Juilliard School,0.95,0.95,5.703,area,Lincoln Center,False
nyc_soho,claude-opus-5,v1,en,mid_15_30km_Q941908,streetview\nyc_soho\1299604690434756.jpg,New York,"Tribeca / Hudson Square, near the Holland Tunnel approach on Canal Street",Canal Street near Varick Street / Holland Tunnel entrance,0.6,0.6,0.688,area,Tribeca,True
nyc_soho,qwen3-vl-235b,v1,en,high_30_60km_Q188740,streetview\nyc_soho\461536428280752.jpg,New York City,Midtown Manhattan,West 53rd Street,0.85,0.85,3.837,area,Midtown Manhattan,False
nyc_soho,claude-opus-5,v1,en,mid_15_30km_Q212831,streetview\nyc_soho\1299604690434756.jpg,New York,"Hudson Square / Tribeca, near the Holland Tunnel entrance on Canal Street",Varick Street at Canal Street (Holland Tunnel approach),0.6,0.6,0.464,area,Hudson Square,True
nyc_soho,qwen3-vl-235b,v1,en,mid_30_60km_Q859452,streetview\nyc_soho\461536428280752.jpg,New York City,Hell's Kitchen,unknown,0.85,0.85,4.634,area,Hell's Kitchen,False
nyc_soho,qwen3-vl-235b,v1,en,mid_30_60km_Q1138648,streetview\nyc_soho\461536428280752.jpg,New York City,Midtown Manhattan,unknown,0.85,0.85,3.837,area,Midtown Manhattan,False
nyc_soho,claude-opus-5,v1,en,low_15_30km_Q1586672,streetview\nyc_soho\1299604690434756.jpg,New York,"Tribeca / Lower Manhattan, near the Holland Tunnel approach on Canal Street or West Broadway",unknown,0.55,0.55,0.688,area,Tribeca,True
nyc_soho,claude-opus-5,v1,en,mid_15_30km_Q262041,streetview\nyc_soho\1299604690434756.jpg,New York,Tribeca / Hudson Square near the Holland Tunnel entrance,Canal Street / Varick Street approach to Holland Tunnel,0.6,0.6,0.539,place,Canal Street,True
nyc_soho,qwen3-vl-235b,v1,en,low_30_60km_Q862034,streetview\nyc_soho\461536428280752.jpg,New York City,Midtown Manhattan,unknown,0.85,0.85,3.837,area,Midtown Manhattan,False
nyc_soho,qwen3-vl-235b,v1,en,mid_30_60km_Q270272,streetview\nyc_soho\461536428280752.jpg,New York City,Upper East Side,FDR Drive / York Avenue vicinity,0.85,0.85,2.699,place,FDR Drive,False
nyc_soho,claude-opus-5,v1,en,high_30_60km_Q1190597,streetview\nyc_soho\1299604690434756.jpg,New York,"Hudson Square / Holland Tunnel approach, Lower Manhattan",Varick Street near Canal Street,0.55,0.55,0.464,area,Hudson Square,True
nyc_soho,claude-opus-5,v1,en,high_30_60km_Q737484,streetview\nyc_soho\1299604690434756.jpg,New York,"Chelsea / Hudson Yards area, West Side Highway near Lincoln Tunnel approach",unknown,0.4,0.4,1.199,city,New York,False
nyc_soho,claude-opus-5,v1,en,high_30_60km_Q188740,streetview\nyc_soho\1299604690434756.jpg,New York,"Hudson Square / Tribeca, Canal Street approach to the Holland Tunnel",Varick Street near Holland Tunnel entrance,0.6,0.6,0.464,area,Hudson Square,True
nyc_soho,qwen3-vl-235b,v1,en,low_30_60km_Q632019,streetview\nyc_soho\461536428280752.jpg,New York City,Midtown Manhattan,unknown,0.85,0.85,3.837,area,Midtown Manhattan,False
nyc_soho,qwen3-vl-235b,v1,en,low_30_60km_Q173498,streetview\nyc_soho\461536428280752.jpg,New York City,Hell's Kitchen,unknown,0.85,0.85,4.634,area,Hell's Kitchen,False
nyc_soho,claude-opus-5,v1,en,high_30_60km_Q503246,streetview\nyc_soho\1299604690434756.jpg,New York,Hudson Square / Tribeca near the Holland Tunnel approach,Canal Street / Varick Street area,0.6,0.6,0.539,place,Canal Street,True
nyc_soho,claude-opus-5,v1,en,mid_30_60km_Q859452,streetview\nyc_soho\1299604690434756.jpg,New York,Chelsea / West Side Highway approach near Hudson Yards,unknown,0.5,0.5,1.199,city,New York,False
nyc_soho,claude-opus-5,v1,en,mid_30_60km_Q14289857,streetview\nyc_soho\1299604690434756.jpg,New York,Hudson Square / Tribeca — Canal Street approach to the Holland Tunnel,"Varick Street at Canal Street, near the Holland Tunnel entrance",0.6,0.6,0.464,area,Hudson Square,True
nyc_soho,claude-opus-5,v1,en,low_30_60km_Q862034,streetview\nyc_soho\1299604690434756.jpg,New York,"Hudson Square / Tribeca, Canal Street approach to the Holland Tunnel",Hudson Street near Canal Street (Holland Tunnel entrance),0.6,0.6,0.464,area,Hudson Square,True
nyc_soho,claude-opus-5,v1,en,mid_30_60km_Q1138648,streetview\nyc_soho\1299604690434756.jpg,New York,"Chelsea / Hudson Yards area, likely West 30th Street near Tenth Avenue",unknown,0.5,0.5,1.199,city,New York,False
nyc_soho,claude-opus-5,v1,en,mid_30_60km_Q270272,streetview\nyc_soho\1299604690434756.jpg,New York,"Hudson Square / Tribeca, near the Holland Tunnel entrance on Canal Street or Varick Street",unknown,0.5,0.5,0.464,area,Hudson Square,True
nyc_soho,claude-opus-5,v1,en,low_30_60km_Q173498,streetview\nyc_soho\1299604690434756.jpg,New York,"Hudson Square / Tribeca, near the Holland Tunnel approach on Canal Street",Canal Street approaching Hudson Street / Holland Tunnel entrance,0.6,0.6,0.464,area,Hudson Square,True
nyc_soho,claude-opus-5,v1,en,low_30_60km_Q632019,streetview\nyc_soho\1299604690434756.jpg,New York,"Hudson Square / Tribeca, near the Holland Tunnel approach on Varick Street",Varick Street at Canal Street,0.62,0.62,0.464,area,Hudson Square,True
nyc_soho,qwen3-vl-8b,v1,en,high_05_15km_Q1065206,streetview\nyc_soho\461536428280752.jpg,New York,unknown,unknown,0.1,0.1,1.199,city,New York,False
nyc_soho,qwen3-vl-8b,v1,en,high_05_15km_Q909592,streetview\nyc_soho\461536428280752.jpg,New York,Washington Square Park,unknown,0.95,0.95,0.946,area,Washington Square Park,True
nyc_soho,qwen3-vl-8b,v1,en,high_05_15km_Q766014,streetview\nyc_soho\461536428280752.jpg,New York,Tribeca,unknown,0.85,0.85,0.688,area,Tribeca,True
nyc_soho,qwen3-vl-8b,v1,en,mid_05_15km_Q1022965,streetview\nyc_soho\461536428280752.jpg,New York,Lower Manhattan,unknown,0.95,0.95,1.912,area,Lower Manhattan,False
nyc_soho,qwen3-vl-8b,v1,en,mid_05_15km_Q274916,streetview\nyc_soho\461536428280752.jpg,New York,Manhattan,unknown,0.95,0.95,0.931,area,Manhattan,True
nyc_soho,qwen3-vl-8b,v1,en,mid_05_15km_Q599316,streetview\nyc_soho\461536428280752.jpg,New York,Lower Manhattan or Midtown,The New School,0.85,0.85,1.43,place,The New School,False
nyc_soho,qwen3-vl-8b,v1,en,high_15_30km_Q1048582,streetview\nyc_soho\461536428280752.jpg,New York,Manhattan,unknown,0.95,0.95,0.931,area,Manhattan,True
nyc_soho,qwen3-vl-8b,v1,en,mid_05_15km_Q568572,streetview\nyc_soho\461536428280752.jpg,New York,Nolita,unknown,0.85,0.85,0.667,area,Nolita,True
nyc_soho,qwen3-vl-8b,v1,en,high_15_30km_Q11253,streetview\nyc_soho\461536428280752.jpg,New York,Lower Manhattan,unknown,0.85,0.85,1.912,area,Lower Manhattan,False
nyc_soho,qwen3-vl-8b,v1,en,high_15_30km_Q652452,streetview\nyc_soho\461536428280752.jpg,New York,Midtown Manhattan,unknown,0.85,0.85,3.837,area,Midtown Manhattan,False
nyc_soho,qwen3-vl-8b,v1,en,high_15_30km_Q125050,streetview\nyc_soho\461536428280752.jpg,New York,Lower Manhattan,unknown,0.85,0.85,1.912,area,Lower Manhattan,False
nyc_soho,qwen3-vl-8b,v1,en,mid_15_30km_Q212831,streetview\nyc_soho\461536428280752.jpg,New York,Financial District,unknown,0.95,0.95,1.832,area,Financial District,False
nyc_soho,qwen3-vl-8b,v1,en,mid_15_30km_Q941908,streetview\nyc_soho\461536428280752.jpg,New York,Manhattan,unknown,0.95,0.95,0.931,area,Manhattan,True
nyc_soho,qwen3-vl-8b,v1,en,low_15_30km_Q1586672,streetview\nyc_soho\461536428280752.jpg,New York,Manhattan,unknown,0.95,0.95,0.931,area,Manhattan,True
nyc_soho,qwen3-vl-8b,v1,en,mid_15_30km_Q262041,streetview\nyc_soho\461536428280752.jpg,New York,Financial District,unknown,0.95,0.95,1.832,area,Financial District,False
nyc_soho,qwen3-vl-8b,v1,en,high_30_60km_Q1190597,streetview\nyc_soho\461536428280752.jpg,New York,Long Island City,unknown,0.85,0.85,5.519,area,Long Island City,False
nyc_soho,claude-haiku-4-5,v1,en,high_05_15km_Q1032558,streetview\nyc_soho\461536428280752.jpg,New York,Lower Manhattan / Tribeca / SoHo,unknown,0.85,0.85,1.912,area,Lower Manhattan,False
nyc_soho,claude-haiku-4-5,v1,en,high_05_15km_Q909592,streetview\nyc_soho\461536428280752.jpg,New York,Washington Square Park / Greenwich Village,Fifth Avenue near Washington Square Park,0.85,0.85,0.946,area,Washington Square Park,True
nyc_soho,qwen3-vl-8b,v1,en,high_30_60km_Q737484,streetview\nyc_soho\461536428280752.jpg,New York,Midtown Manhattan,unknown,0.85,0.85,3.837,area,Midtown Manhattan,False
nyc_soho,qwen3-vl-8b,v1,en,high_30_60km_Q503246,streetview\nyc_soho\461536428280752.jpg,New York,Lincoln Center / Midtown Manhattan,Juilliard School,0.95,0.95,5.866,place,Juilliard School,False
nyc_soho,qwen3-vl-235b,v1,en,high_05_15km_Q909592,streetview\nyc_soho\461536428280752.jpg,,,,,,,,,False
nyc_soho,qwen3-vl-8b,v1,en,high_30_60km_Q188740,streetview\nyc_soho\461536428280752.jpg,New York,Midtown Manhattan,unknown,0.85,0.85,3.837,area,Midtown Manhattan,False
nyc_soho,qwen3-vl-8b,v1,en,mid_30_60km_Q14289857,streetview\nyc_soho\461536428280752.jpg,New York,Midtown Manhattan,unknown,0.85,0.85,3.837,area,Midtown Manhattan,False
nyc_soho,claude-haiku-4-5,v1,en,high_05_15km_Q1065206,streetview\nyc_soho\461536428280752.jpg,New York City,Lower Manhattan / Civic Center / Near City Hall,unknown,0.85,0.85,1.912,area,Lower Manhattan,False
nyc_soho,claude-haiku-4-5,v1,en,mid_05_15km_Q599316,streetview\nyc_soho\461536428280752.jpg,New York,Greenwich Village / Washington Square Park area,University Place or nearby avenue near The New School,0.85,0.85,1.147,area,Greenwich Village,False
nyc_soho,claude-haiku-4-5,v1,en,high_05_15km_Q766014,streetview\nyc_soho\461536428280752.jpg,New York,Lower Manhattan / Tribeca vicinity,unknown,0.85,0.85,1.912,area,Lower Manhattan,False
nyc_soho,claude-haiku-4-5,v1,en,mid_05_15km_Q1022965,streetview\nyc_soho\461536428280752.jpg,New York,Lower East Side / East Village,unknown,0.85,0.85,1.307,area,Lower East Side,False
nyc_soho,qwen3-vl-8b,v1,en,low_30_60km_Q173498,streetview\nyc_soho\461536428280752.jpg,New York,Midtown Manhattan,unknown,0.95,0.95,3.837,area,Midtown Manhattan,False
nyc_soho,claude-haiku-4-5,v1,en,mid_05_15km_Q274916,streetview\nyc_soho\461536428280752.jpg,New York,Lower Manhattan / Financial District,Park Row / near City Hall Park,0.85,0.85,1.407,place,Park Row,False
nyc_soho,qwen3-vl-8b,v1,en,mid_30_60km_Q859452,streetview\nyc_soho\461536428280752.jpg,New York,Midtown Manhattan,unknown,0.95,0.95,3.837,area,Midtown Manhattan,False
nyc_soho,qwen3-vl-8b,v1,en,mid_30_60km_Q270272,streetview\nyc_soho\461536428280752.jpg,New York,Upper East Side,unknown,0.85,0.85,5.997,area,Upper East Side,False
nyc_soho,qwen3-vl-8b,v1,en,low_30_60km_Q862034,streetview\nyc_soho\461536428280752.jpg,New York,Midtown Manhattan,unknown,0.85,0.85,3.837,area,Midtown Manhattan,False
nyc_soho,claude-haiku-4-5,v1,en,mid_05_15km_Q568572,streetview\nyc_soho\461536428280752.jpg,New York,NoLita/Lower Manhattan,unknown,0.85,0.85,0.667,area,NoLita,True
nyc_soho,qwen3-vl-8b,v1,en,mid_30_60km_Q1138648,streetview\nyc_soho\461536428280752.jpg,New York,Midtown Manhattan,One Penn Plaza,0.95,0.95,3.234,place,One Penn Plaza,False
nyc_soho,qwen3-vl-8b,v1,en,low_30_60km_Q632019,streetview\nyc_soho\461536428280752.jpg,New York,Midtown Manhattan,Solow Building,0.85,0.85,5.101,place,Solow Building,False
nyc_soho,claude-haiku-4-5,v1,en,high_15_30km_Q1048582,streetview\nyc_soho\461536428280752.jpg,New York,"Lower Manhattan, near Staten Island Ferry Terminal",Whitehall Terminal / Battery Park area,0.92,0.92,2.58,place,Whitehall Terminal,False
nyc_soho,claude-haiku-4-5,v1,en,high_15_30km_Q11253,streetview\nyc_soho\461536428280752.jpg,New York,Lower East Side / East Village,unknown,0.75,0.75,1.307,area,Lower East Side,False
nyc_soho,claude-haiku-4-5,v1,en,high_15_30km_Q125050,streetview\nyc_soho\461536428280752.jpg,New York,Lower East Side / Near Manhattan Bridge approach,unknown,0.85,0.85,1.307,area,Lower East Side,False
nyc_soho,claude-haiku-4-5,v1,en,mid_15_30km_Q1121111,streetview\nyc_soho\461536428280752.jpg,New York,Tin Pan Alley / Midtown Manhattan,unknown,0.85,0.85,2.721,area,Tin Pan Alley,False
nyc_soho,claude-haiku-4-5,v1,en,high_15_30km_Q652452,streetview\nyc_soho\461536428280752.jpg,New York,Flatiron District / Madison Square Park area,unknown,0.85,0.85,2.286,area,Flatiron District,False
nyc_soho,claude-haiku-4-5,v1,en,mid_15_30km_Q212831,streetview\nyc_soho\461536428280752.jpg,New York,Financial District / Lower Manhattan,unknown,0.85,0.85,1.832,area,Financial District,False
nyc_soho,claude-haiku-4-5,v1,en,mid_15_30km_Q941908,streetview\nyc_soho\461536428280752.jpg,New York,Lower Manhattan / World Trade Center,Greenwich Street or nearby street in Lower Manhattan,0.85,0.85,1.912,area,Lower Manhattan,False
nyc_soho,claude-haiku-4-5,v1,en,low_15_30km_Q1586672,streetview\nyc_soho\461536428280752.jpg,New York,Lower Manhattan / Financial District / World Trade Center,unknown,0.85,0.85,1.912,area,Lower Manhattan,False
nyc_soho,claude-haiku-4-5,v1,en,high_30_60km_Q1190597,streetview\nyc_soho\461536428280752.jpg,New York City,"Long Island City, Queens",unknown,0.85,0.85,5.519,area,"Long Island City, Queens",False
nyc_soho,claude-haiku-4-5,v1,en,mid_15_30km_Q262041,streetview\nyc_soho\461536428280752.jpg,New York,Lower Manhattan / Financial District,Broadway or Park Avenue near 70 Pine Street,0.85,0.85,1.912,area,Lower Manhattan,False
nyc_soho,claude-haiku-4-5,v1,en,high_30_60km_Q188740,streetview\nyc_soho\461536428280752.jpg,New York,"Midtown Manhattan, near Museum of Modern Art (MoMA)",unknown,0.85,0.85,3.837,area,Midtown Manhattan,False
nyc_soho,claude-haiku-4-5,v1,en,high_30_60km_Q737484,streetview\nyc_soho\461536428280752.jpg,New York,Midtown Manhattan,Park Avenue (near the Seagram Building),0.85,0.85,7.206,place,Park Avenue,False
nyc_soho,claude-haiku-4-5,v1,en,high_30_60km_Q503246,streetview\nyc_soho\461536428280752.jpg,New York,Lincoln Center / Upper West Side,Columbus Avenue at Lincoln Center,0.85,0.85,5.703,area,Lincoln Center,False
nyc_soho,claude-haiku-4-5,v1,en,mid_30_60km_Q14289857,streetview\nyc_soho\461536428280752.jpg,New York,Midtown Manhattan,unknown,0.85,0.85,3.837,area,Midtown Manhattan,False
nyc_soho,claude-haiku-4-5,v1,en,mid_30_60km_Q859452,streetview\nyc_soho\461536428280752.jpg,New York,Midtown Manhattan / Hell's Kitchen,8th Avenue near 57th Street,0.85,0.85,3.837,area,Midtown Manhattan,False
nyc_soho,claude-haiku-4-5,v1,en,mid_30_60km_Q1138648,streetview\nyc_soho\461536428280752.jpg,New York,"Midtown Manhattan, near Penn Station",unknown,0.85,0.85,3.837,area,Midtown Manhattan,False
nyc_soho,claude-haiku-4-5,v1,en,mid_30_60km_Q270272,streetview\nyc_soho\461536428280752.jpg,New York,Upper East Side / East River,FDR Drive (Franklin D. Roosevelt Drive) heading north,0.85,0.85,2.699,place,Franklin D. Roosevelt Drive,False
nyc_soho,claude-haiku-4-5,v1,en,low_30_60km_Q862034,streetview\nyc_soho\461536428280752.jpg,New York,Midtown Manhattan / Upper West Side,unknown,0.85,0.85,3.837,area,Midtown Manhattan,False
nyc_soho,qwen3-vl-235b,v1,en,high_30_60km_Q1190597,streetview\nyc_soho\461536428280752.jpg,,,,,,,,,False
nyc_soho,claude-haiku-4-5,v1,en,low_30_60km_Q173498,streetview\nyc_soho\461536428280752.jpg,New York,Midtown Manhattan,Avenue of the Americas (6th Avenue),0.9,0.9,3.837,area,Midtown Manhattan,False
nyc_soho,claude-haiku-4-5,v1,en,low_30_60km_Q632019,streetview\nyc_soho\461536428280752.jpg,New York,Midtown Manhattan,Park Avenue South / Unknown specific intersection,0.75,0.75,3.837,area,Midtown Manhattan,False
nyc_soho,qwen3-vl-8b,v1,en,high_05_15km_Q1032558,streetview\nyc_soho\461536428280752.jpg,,,,,,,,,False
nyc_soho,qwen3-vl-8b,v1,en,mid_15_30km_Q1121111,streetview\nyc_soho\461536428280752.jpg,,,,,,,,,False
nyc_soho,gemini-flash,v1,en,high_05_15km_Q1032558,streetview\nyc_soho\772774250092967.jpg,New York,"SoHo / Hudson Square, Manhattan",Intersection of Varick Street and Broome Street / Spring Street,0.95,0.95,0.185,area,SoHo,True
nyc_soho,gemini-flash,v1,en,high_05_15km_Q909592,streetview\nyc_soho\772774250092967.jpg,New York,"Hudson Square / SoHo, Manhattan",Intersection of Varick Street and Broome Street,0.95,0.95,0.464,area,Hudson Square,True
nyc_soho,claude-opus-5,v1,en,high_05_15km_Q1032558,streetview\nyc_soho\461536428280752.jpg,New York,"Lower Manhattan, near Canal Street / Bowery-Chinatown area",unknown,0.6,0.6,1.912,area,Lower Manhattan,False
nyc_soho,claude-opus-5,v1,en,high_05_15km_Q909592,streetview\nyc_soho\461536428280752.jpg,New York,"Greenwich Village / Houston Street near Bowery, Lower Manhattan",East Houston Street looking east,0.6,0.6,1.147,area,Greenwich Village,False
nyc_soho,claude-opus-5,v1,en,high_05_15km_Q1065206,streetview\nyc_soho\461536428280752.jpg,New York,"Lower East Side / Bowery, near Delancey Street and the Williamsburg Bridge approach",Delancey Street,0.4,0.4,1.307,area,Lower East Side,False
nyc_soho,gemini-flash,v1,en,high_05_15km_Q1065206,streetview\nyc_soho\772774250092967.jpg,New York,Hudson Square,Intersection of Varick Street and Canal Street,0.95,0.95,0.464,area,Hudson Square,True
nyc_soho,claude-opus-5,v1,en,high_05_15km_Q766014,streetview\nyc_soho\461536428280752.jpg,New York,"Lower Manhattan, near Tribeca / Canal Street area",unknown,0.6,0.6,1.912,area,Lower Manhattan,False
nyc_soho,claude-opus-5,v1,en,mid_05_15km_Q599316,streetview\nyc_soho\461536428280752.jpg,New York,Lower Manhattan — Houston Street near the Bowery/East Village,East Houston Street,0.6,0.6,1.912,area,Lower Manhattan,False
nyc_soho,claude-opus-5,v1,en,mid_05_15km_Q274916,streetview\nyc_soho\461536428280752.jpg,New York,"Lower East Side / Bowery, Manhattan",Bowery near Delancey Street,0.5,0.5,1.307,area,Lower East Side,False
nyc_soho,claude-opus-5,v1,en,mid_05_15km_Q1022965,streetview\nyc_soho\461536428280752.jpg,New York,"Bowery / East Village, Lower Manhattan",Bowery near Houston Street,0.72,0.72,0.838,area,Bowery,True
nyc_soho,claude-opus-5,v1,en,high_15_30km_Q1048582,streetview\nyc_soho\461536428280752.jpg,New York,"Lower East Side / Chinatown, likely Allen Street or Delancey Street near the Williamsburg Bridge approach",unknown,0.5,0.5,1.307,area,Lower East Side,False
nyc_soho,claude-opus-5,v1,en,mid_05_15km_Q568572,streetview\nyc_soho\461536428280752.jpg,New York,Lower East Side / Bowery near Houston Street,Houston Street looking east toward Bowery,0.5,0.5,1.307,area,Lower East Side,False
nyc_soho,gemini-flash,v1,en,mid_05_15km_Q599316,streetview\nyc_soho\772774250092967.jpg,New York,"Hudson Square / SoHo, Manhattan",Varick Street & Vandam Street intersection,0.95,0.95,0.464,area,Hudson Square,True
nyc_soho,claude-opus-5,v1,en,high_15_30km_Q125050,streetview\nyc_soho\461536428280752.jpg,New York,"Lower East Side / Chinatown, near the Manhattan Bridge approach (Bowery / Delancey Street area)",unknown,0.6,0.6,1.307,area,Lower East Side,False
nyc_soho,gemini-flash,v1,en,mid_05_15km_Q1022965,streetview\nyc_soho\772774250092967.jpg,New York,"SoHo, Manhattan",Intersection of Varick Street and Spring Street,0.95,0.95,0.185,area,"SoHo, Manhattan",True
nyc_soho,claude-opus-5,v1,en,high_15_30km_Q11253,streetview\nyc_soho\461536428280752.jpg,New York,"Lower East Side / Chinatown, likely Houston Street or Bowery corridor",unknown,0.4,0.4,1.307,area,Lower East Side,False
nyc_soho,claude-opus-5,v1,en,high_15_30km_Q652452,streetview\nyc_soho\461536428280752.jpg,New York,Lower East Side / Bowery near Houston Street,Houston Street at Bowery,0.5,0.5,1.307,area,Lower East Side,False
nyc_soho,claude-opus-5,v1,en,mid_15_30km_Q1121111,streetview\nyc_soho\461536428280752.jpg,New York,Lower Manhattan — likely Bowery/Chinatown looking north on the Bowery toward Midtown,unknown,0.4,0.4,1.912,area,Lower Manhattan,False
nyc_soho,claude-opus-5,v1,en,mid_15_30km_Q212831,streetview\nyc_soho\461536428280752.jpg,New York,"Lower East Side / Bowery, Manhattan",Allen Street / Delancey Street area,0.5,0.5,1.167,place,Allen Street,False
nyc_soho,gemini-flash,v1,en,high_05_15km_Q766014,streetview\nyc_soho\772774250092967.jpg,New York,Hudson Square / SoHo,Intersection of Varick Street and Spring Street,0.95,0.95,0.464,area,Hudson Square,True
nyc_soho,claude-opus-5,v1,en,mid_15_30km_Q941908,streetview\nyc_soho\461536428280752.jpg,New York,"Lower Manhattan — Chinatown / Lower East Side, near the Manhattan Bridge approach along Canal Street or Allen Street",unknown,0.5,0.5,1.912,area,Lower Manhattan,False
nyc_soho,claude-opus-5,v1,en,mid_15_30km_Q262041,streetview\nyc_soho\461536428280752.jpg,New York,"Lower East Side / Bowery, Manhattan",Allen Street / Delancey Street area,0.5,0.5,1.167,place,Allen Street,False
nyc_soho,claude-opus-5,v1,en,high_30_60km_Q1190597,streetview\nyc_soho\461536428280752.jpg,New York,"Lower East Side / Bowery, Manhattan",Allen Street / Delancey Street area,0.4,0.4,1.167,place,Allen Street,False
nyc_soho,claude-opus-5,v1,en,low_15_30km_Q1586672,streetview\nyc_soho\461536428280752.jpg,New York,Lower East Side / Chinatown area near Allen Street & Delancey Street,Allen Street looking north from Delancey Street,0.4,0.4,1.307,area,Lower East Side,False
nyc_soho,gemini-flash,v1,en,mid_05_15km_Q568572,streetview\nyc_soho\772774250092967.jpg,New York,Hudson Square / SoHo,Intersection of Varick Street and Spring Street,0.95,0.95,0.464,area,Hudson Square,True
nyc_soho,claude-opus-5,v1,en,high_30_60km_Q737484,streetview\nyc_soho\461536428280752.jpg,New York,"Lower East Side / Bowery, Manhattan",Allen Street / Delancey Street area,0.5,0.5,1.167,place,Allen Street,False
nyc_soho,gemini-flash,v1,en,mid_05_15km_Q274916,streetview\nyc_soho\772774250092967.jpg,New York,Hudson Square / SoHo,Intersection of Varick Street and Spring Street,0.95,0.95,0.464,area,Hudson Square,True
nyc_soho,claude-opus-5,v1,en,high_30_60km_Q188740,streetview\nyc_soho\461536428280752.jpg,New York,Lower East Side / Bowery near Houston Street,Houston Street looking toward Bowery,0.4,0.4,1.307,area,Lower East Side,False
nyc_soho,claude-opus-5,v1,en,high_30_60km_Q503246,streetview\nyc_soho\461536428280752.jpg,New York,Manhattan — appears to be a wide avenue (likely Houston Street / Lower East Side area) rather than near Lincoln Center,unknown,0.4,0.4,0.931,area,Manhattan,True
nyc_soho,claude-opus-5,v1,en,mid_30_60km_Q14289857,streetview\nyc_soho\461536428280752.jpg,New York,"Lower East Side / Chinatown vicinity, likely Allen Street or Houston Street",unknown,0.5,0.5,1.307,area,Lower East Side,False
nyc_soho,claude-opus-5,v1,en,mid_30_60km_Q859452,streetview\nyc_soho\461536428280752.jpg,New York,"Lower East Side / Chinatown area, looking north up Allen Street toward Midtown",Allen Street / Pike Street corridor near Delancey Street,0.4,0.4,1.307,area,Lower East Side,False
nyc_soho,claude-opus-5,v1,en,mid_30_60km_Q1138648,streetview\nyc_soho\461536428280752.jpg,New York,Lower East Side / Chinatown area near Allen Street and Delancey Street,Allen Street (Houston/Delancey corridor),0.4,0.4,1.167,place,Allen Street,False
nyc_soho,claude-opus-5,v1,en,low_30_60km_Q862034,streetview\nyc_soho\461536428280752.jpg,New York,"Lower East Side / Bowery, Manhattan",Houston Street near Bowery,0.5,0.5,1.307,area,Lower East Side,False
nyc_soho,gemini-flash,v1,en,high_15_30km_Q11253,streetview\nyc_soho\772774250092967.jpg,New York,"SoHo / Hudson Square, Manhattan",Intersection of Varick Street and Broome Street,0.95,0.95,0.185,area,SoHo,True
nyc_soho,claude-opus-5,v1,en,mid_30_60km_Q270272,streetview\nyc_soho\461536428280752.jpg,New York,Lower East Side / East Houston Street near Allen Street,East Houston Street,0.55,0.55,1.307,area,Lower East Side,False
nyc_soho,gemini-flash,v1,en,high_15_30km_Q125050,streetview\nyc_soho\772774250092967.jpg,New York,"SoHo / Hudson Square, Manhattan",Intersection of Varick Street and Broome Street,0.95,0.95,0.185,area,SoHo,True
nyc_soho,claude-opus-5,v1,en,low_30_60km_Q632019,streetview\nyc_soho\461536428280752.jpg,New York,Lower East Side / Bowery near Houston Street,Houston Street looking toward Bowery,0.5,0.5,1.307,area,Lower East Side,False
nyc_soho,claude-opus-5,v1,en,low_30_60km_Q173498,streetview\nyc_soho\461536428280752.jpg,New York,"Lower Manhattan / Bowery-Chinatown area, near Delancey Street looking up toward Midtown",unknown,0.4,0.4,1.912,area,Lower Manhattan,False
nyc_soho,gemini-flash,v1,en,high_15_30km_Q1048582,streetview\nyc_soho\772774250092967.jpg,New York,"Hudson Square / SoHo, Manhattan",Intersection of Varick Street and Spring Street,0.95,0.95,0.464,area,Hudson Square,True
